long_quote_id,lead_id,country_code,first_utm_source,last_utm_source,has_been_proposed_formulas,has_chosen_formula,has_subscribed_online,submitted_at,effective_start_date,rbs_result,provider,product_third_party,product_intermediate,product_all_risks,annual_price_third_party,annual_price_intermediate,annual_price_all_risks,chosen_formula,chosen_product,policy_subscribed_at,contract_id,payment_frequency,main_driver_age,main_driver_gender,main_driver_licence_age,main_driver_bonus,vehicle_age,vehicle_class,vehicle_group,vehicle_region,has_secondary_driver,has_subscribed
-4841880184955776305,-8604838135720654997,FR,,,True,False,False,2021-09-01 08:55:49 UTC,2021-09-30,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,064-084,01-02,I-K,29-30,Midi-Pyrenees,False,False
3038330465623866784,-5929593420987133869,FR,,,True,False,False,2021-09-01 08:44:07 UTC,2021-09-03,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,F,07-14,051-063,00,,,Haute-Normandie,False,False
8800951072098981127,-4899877673319431749,FR,,,True,False,False,2021-09-01 17:15:01 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,07-14,085-099,03-05,I-K,31-32,Basse-Normandie,False,False
5418976387634012045,6007475069273989421,FR,,,True,False,False,2021-09-01 07:21:53 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,21-24,M,03-06,085-099,20+,L-N,33-34,Bourgogne,False,False
-5936806261945765415,5059117658951942431,FR,,,True,False,False,2021-09-01 10:37:58 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,07-14,064-084,10-14,O-R,35+,Lorraine,False,False
-508925068908784751,-7936880582545236962,FR,,,True,False,False,2021-09-01 05:45:06 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,60+,M,15+,050,06-09,L-N,31-32,Lorraine,False,False
7295493635298187864,4864065490631433717,FR,,,True,True,False,2021-09-01 08:27:29 UTC,2021-09-24,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,intermediate,intermdiate_product_3,,,,60+,F,15+,064-084,15-19,A-E,27-28,Provence-Alpes-Cote D'azur,False,False
-6897449083426529133,4137917763852940465,FR,,,True,False,False,2021-09-01 04:28:24 UTC,2021-09-04,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,F,07-14,064-084,01-02,,,Pays De La Loire,False,False
-2244647424104899623,4006967237071185104,FR,,,True,False,False,2021-09-01 13:47:47 UTC,2021-09-12,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,F,07-14,085-099,06-09,F-H,29-30,Aquitaine,False,False
-7637190494051724318,6007475069273989421,FR,,,True,False,False,2021-09-01 07:17:23 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,high,high,,,,,,21-24,M,03-06,085-099,00,O-R,35+,Bourgogne,False,False
-3419148005183876333,-9177531229802681900,FR,,,True,False,False,2021-09-01 12:21:46 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,F,03-06,064-084,15-19,I-K,31-32,Aquitaine,False,False
-617010715630332204,-512667287280832659,FR,,,True,False,False,2021-09-01 06:52:13 UTC,2021-09-04,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,F,03-06,064-084,06-09,F-H,29-30,Lorraine,False,False
-4165164792828245048,6007475069273989421,FR,,,True,False,False,2021-09-01 07:19:58 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,21-24,M,03-06,085-099,20+,L-N,33-34,Bourgogne,False,False
8236515659252705720,-755562424467869453,FR,,,True,False,False,2021-09-01 09:48:40 UTC,2021-10-24,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,06-09,L-N,31-32,Ile-De-France,False,False
-235613656644909870,5857697844912236472,FR,,,True,False,False,2021-09-01 14:28:21 UTC,2021-11-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,064-084,00,,,Rhone-Alpes,False,False
-679977154681552324,-1996237798231284504,FR,,,True,False,False,2021-09-01 04:54:46 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,03-06,085-099,15-19,O-R,33-34,Poitou-Charentes,False,False
-1661108069719507274,-1697758433507240812,FR,,,True,False,False,2021-09-01 03:34:14 UTC,2021-09-19,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,050,06-09,L-N,33-34,Pays De La Loire,False,False
3864884947472869119,-3781028894007564365,FR,,,True,False,False,2021-09-01 03:59:31 UTC,2021-09-15,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,60+,M,15+,050,03-05,F-H,29-30,Languedoc-Roussillon,False,False
-38135256765554224,6007475069273989421,FR,,,True,False,False,2021-09-01 07:14:00 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,21-24,M,03-06,085-099,20+,L-N,33-34,Bourgogne,False,False
-2397744173556366072,620162374119816579,FR,,,True,True,False,2021-09-01 10:08:51 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,third party,third_party_product_2,,,,30-39,M,07-14,085-099,15-19,I-K,29-30,Poitou-Charentes,False,False
-2299901461796999285,-1645447462927046198,FR,,,True,False,False,2021-09-01 05:23:54 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,15-19,I-K,29-30,Provence-Alpes-Cote D'azur,False,False
-3794745081900323298,4658026190170906337,FR,,,True,False,False,2021-09-01 08:31:08 UTC,2021-11-05,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,21-24,F,03-06,085-099,01-02,F-H,29-30,Ile-De-France,False,False
-4012952760844911006,-9060569651055611579,FR,,,True,False,False,2021-09-01 05:24:31 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,F,07-14,064-084,15-19,L-N,31-32,Nord-Pas-De-Calais,False,False
-7199092724805321160,8131121133296834948,FR,,,True,False,False,2021-09-01 08:05:48 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,050,06-09,I-K,29-30,Bourgogne,False,False
6423931679636266828,6007475069273989421,FR,,,True,False,False,2021-09-01 07:19:40 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,21-24,M,03-06,085-099,20+,L-N,33-34,Bourgogne,False,False
-6732116321284371706,6504304309458841930,FR,,,True,False,False,2021-09-01 13:58:52 UTC,2021-09-02,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,medium,,,,,,21-24,M,02,085-099,15-19,F-H,31-32,Rhone-Alpes,False,False
-1556128307776225623,4973286652914425236,FR,,,True,False,False,2021-09-01 05:14:00 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,03-06,064-084,03-05,F-H,27-28,Pays De La Loire,False,False
5182444404609851296,2515669084195146135,FR,,,True,False,False,2021-09-01 05:41:38 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,60+,M,15+,050,20+,O-R,31-32,Rhone-Alpes,False,False
1380911091902711023,8121377853511196332,FR,,,True,False,False,2021-09-01 16:46:25 UTC,2021-09-30,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,40-59,F,15+,050,10-14,I-K,31-32,Auvergne,False,False
-4185126590708820594,-5494356431489739907,FR,,,True,False,False,2021-09-01 18:48:59 UTC,2021-09-01,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,30-39,M,07-14,064-084,03-05,F-H,29-30,Languedoc-Roussillon,False,False
3025477030012963059,6703284823187973494,FR,,,True,False,False,2021-09-01 18:06:26 UTC,2021-09-15,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,21-24,M,03-06,064-084,06-09,I-K,29-30,Basse-Normandie,False,False
2795964109767445670,-2653219277836130248,FR,,,True,False,False,2021-09-01 18:16:43 UTC,2021-12-01,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,30-39,F,15+,064-084,10-14,L-N,33-34,Nord-Pas-De-Calais,False,False
-4549993821351637547,6657070337790329760,FR,,,True,False,False,2021-09-01 19:33:08 UTC,2021-10-22,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,40-59,F,15+,050,06-09,L-N,31-32,Ile-De-France,True,False
-6430000758570884514,134716875314067544,FR,,,True,False,False,2021-09-01 17:18:47 UTC,2021-09-02,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,21-24,F,03-06,064-084,06-09,F-H,29-30,Ile-De-France,False,False
-9078926733964657054,-6371696535221414565,FR,,,True,False,False,2021-09-01 18:59:41 UTC,2021-10-01,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,40-59,F,15+,050,10-14,I-K,27-28,Haute-Normandie,False,False
-4373315276306914665,3056396125474990416,FR,,,True,False,False,2021-09-01 17:33:12 UTC,2021-09-02,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,21-24,F,03-06,085-099,03-05,F-H,29-30,Basse-Normandie,False,False
