time,page_view,mp_os,mp_browser,utm_source,insurance_subscription,mp_event_name
2021-09-01 13:37:35,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 4638131685343065996, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 13:37:35,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 4638131685343065996, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:32:28,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 7226003750920124215, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:32:28,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 7226003750920124215, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-08-31 22:20:28,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 8262974719858642280, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-08-31 22:20:28,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 8262974719858642280, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 17:00:24,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 17:00:24,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-08-31 22:25:10,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7346158517803989355, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-08-31 22:25:10,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7346158517803989355, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 13:07:12,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 6923813816249520290, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 13:07:12,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 6923813816249520290, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:39:27,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 4343097655845708420, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:39:27,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 4343097655845708420, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:32:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:32:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 02:37:01,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 7516728812921407484, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 02:37:01,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 7516728812921407484, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:22:31,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:22:31,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:19:46,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -1123029884520669128, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:19:46,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -1123029884520669128, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:25:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:25:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:57:59,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:57:59,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:29:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:29:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:22:33,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -2820685444376325677, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:22:33,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -2820685444376325677, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 08:33:35,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7330221574526803396, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 08:33:35,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 7330221574526803396, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 20:36:58,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 20:36:58,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:42:50,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:42:50,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:42:45,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:42:45,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:24:18,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:24:18,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:42:53,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:42:53,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:49:39,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -1424405024699277138, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:49:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -681106909205868703, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:49:39,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -1424405024699277138, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:49:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -681106909205868703, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:41:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -8340024508659707830, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:40:38,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -911997589697898310, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:41:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -8340024508659707830, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:40:38,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -911997589697898310, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:03:48,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:03:48,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:53:43,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 4811441784886485264, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:53:43,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 4811441784886485264, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 21:01:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 21:01:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:01:07,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -3066583034368422629, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:01:26,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 5355597953836680030, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:01:07,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -3066583034368422629, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:01:26,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 5355597953836680030, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:45:33,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:45:33,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 17:13:02,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 17:13:02,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 18:26:49,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 18:26:49,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:43:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 7029584235639808928, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:43:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 7029584235639808928, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 03:37:12,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 8497534982777881359, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 03:37:12,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 8497534982777881359, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:17:37,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 195119354747071587, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:17:37,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 195119354747071587, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 05:47:24,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 5715633508349666732, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 05:47:24,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 5715633508349666732, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:44:42,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:44:42,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:35:31,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -7046245599936109909, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:35:31,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -7046245599936109909, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 03:07:26,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 1657951977122333297, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 03:07:26,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 1657951977122333297, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 05:57:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 7367676873698187359, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 05:57:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": 7367676873698187359, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:57:54,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:58:18,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:57:54,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:58:18,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:22:29,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 14:22:29,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:38:08,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -2405795528357700102, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:38:08,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -2405795528357700102, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:38:39,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -2405795528357700102, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:38:39,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -2405795528357700102, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 08:46:45,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -6187638346051826491, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 08:46:45,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -6187638346051826491, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:01:08,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -3499550758832404532, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:01:08,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -3499550758832404532, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:45:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 1308039991718526486, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 10:45:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 1308039991718526486, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 20:02:00,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 20:02:00,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 18:09:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 18:09:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 12:13:32,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -6366675385285073858, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 12:13:32,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": -6366675385285073858, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:37:31,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:37:31,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:03:12,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -6179417731549467492, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 06:03:12,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,facebook,"{""category_started"": ""autre"", ""lead_id"": -6179417731549467492, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 07:20:56,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 8309423876633131038, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 07:20:56,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Android,Chrome,facebook,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 8309423876633131038, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
